,date,fertiliser_type,fertiliser_price,month_year,month,year,phosphate_price,urea_price,milk_price,gas_price,potassium_price,Consumer Price Index
10918,2017-11-01,Compound 19-0-15,310.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059
10919,2017-11-01,Compound 25-4-0,322.0,2017-11,11,2017,68.23,238.82,0.441,2.55,183.8,0.183915059
10920,2017-12-01,Calcium Ammonium Nitrate (27.5% N),239.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10921,2017-12-01,Urea (46% N),351.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10923,2017-12-01,Muriate of Potash (50% K),365.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10924,2017-12-01,Compound 0-10-20,362.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10925,2017-12-01,Compound 0-7-30,363.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10926,2017-12-01,Compound 7-6-17,450.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10927,2017-12-01,Compound 10-10-20,380.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10928,2017-12-01,Compound 14-7-14,361.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10929,2017-12-01,Compound 18-6-12,342.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10930,2017-12-01,Compound 24-2.5-10,352.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10931,2017-12-01,Compound 27-2.5-5,343.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10933,2017-12-01,Compound 8-5-18,371.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10934,2017-12-01,Compound 20-4-10,333.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10935,2017-12-01,Sulphate of Ammonia (21%),267.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10937,2017-12-01,Compound 10-5-25,465.6797223599405,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10938,2017-12-01,Compound 13-6-20,465.6797223599405,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10939,2017-12-01,Compound 15-3-20,358.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10941,2017-12-01,Compound 24-2.2-4.5,303.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10942,2017-12-01,Compound 19-0-15,311.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10943,2017-12-01,Compound 25-4-0,321.0,2017-12,12,2017,67.59,181.34,0.426,2.33,182.07,0.139272196
10944,2018-01-01,Calcium Ammonium Nitrate (27.5% N),256.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10945,2018-01-01,Urea (46% N),353.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10947,2018-01-01,Muriate of Potash (50% K),363.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10948,2018-01-01,Compound 0-10-20,360.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10949,2018-01-01,Compound 0-7-30,362.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10950,2018-01-01,Compound 7-6-17,449.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10951,2018-01-01,Compound 10-10-20,385.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10952,2018-01-01,Compound 14-7-14,367.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10953,2018-01-01,Compound 18-6-12,352.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10954,2018-01-01,Compound 24-2.5-10,366.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10955,2018-01-01,Compound 27-2.5-5,355.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10957,2018-01-01,Compound 8-5-18,373.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10958,2018-01-01,Compound 20-4-10,340.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10959,2018-01-01,Sulphate of Ammonia (21%),272.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10961,2018-01-01,Compound 10-5-25,465.6797223599405,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10962,2018-01-01,Compound 13-6-20,465.6797223599405,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10963,2018-01-01,Compound 15-3-20,355.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10965,2018-01-01,Compound 24-2.2-4.5,310.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10966,2018-01-01,Compound 19-0-15,324.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10967,2018-01-01,Compound 25-4-0,339.0,2018-01,1,2018,65.61,180.12,0.399,3.17,176.73,0.137926158
10968,2018-02-01,Calcium Ammonium Nitrate (27.5% N),260.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10969,2018-02-01,Urea (46% N),353.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10971,2018-02-01,Muriate of Potash (50% K),363.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10972,2018-02-01,Compound 0-10-20,361.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10973,2018-02-01,Compound 0-7-30,363.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10974,2018-02-01,Compound 7-6-17,450.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10975,2018-02-01,Compound 10-10-20,386.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10976,2018-02-01,Compound 14-7-14,368.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10977,2018-02-01,Compound 18-6-12,354.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10978,2018-02-01,Compound 24-2.5-10,368.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10979,2018-02-01,Compound 27-2.5-5,360.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10981,2018-02-01,Compound 8-5-18,373.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10982,2018-02-01,Compound 20-4-10,343.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10983,2018-02-01,Sulphate of Ammonia (21%),275.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10985,2018-02-01,Compound 10-5-25,378.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10986,2018-02-01,Compound 13-6-20,465.6797223599405,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10987,2018-02-01,Compound 15-3-20,355.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10989,2018-02-01,Compound 24-2.2-4.5,318.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10990,2018-02-01,Compound 19-0-15,334.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10991,2018-02-01,Compound 25-4-0,339.0,2018-02,2,2018,66.83,188.35,0.382,2.16,174.58,0.178454387
10992,2018-03-01,Calcium Ammonium Nitrate (27.5% N),261.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
10993,2018-03-01,Urea (46% N),359.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
10995,2018-03-01,Muriate of Potash (50% K),371.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
10996,2018-03-01,Compound 0-10-20,358.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
10997,2018-03-01,Compound 0-7-30,362.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
10998,2018-03-01,Compound 7-6-17,452.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
10999,2018-03-01,Compound 10-10-20,386.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11000,2018-03-01,Compound 14-7-14,369.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11001,2018-03-01,Compound 18-6-12,356.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11002,2018-03-01,Compound 24-2.5-10,371.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11003,2018-03-01,Compound 27-2.5-5,362.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11005,2018-03-01,Compound 8-5-18,382.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11006,2018-03-01,Compound 20-4-10,344.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11007,2018-03-01,Sulphate of Ammonia (21%),274.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11009,2018-03-01,Compound 10-5-25,371.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11010,2018-03-01,Compound 13-6-20,465.6797223599405,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11011,2018-03-01,Compound 15-3-20,356.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11013,2018-03-01,Compound 24-2.2-4.5,319.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11014,2018-03-01,Compound 19-0-15,333.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11015,2018-03-01,Compound 25-4-0,338.0,2018-03,3,2018,68.66,188.47,0.343,2.19,174.69,0.200426533
11016,2018-04-01,Calcium Ammonium Nitrate (27.5% N),264.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11017,2018-04-01,Urea (46% N),355.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11019,2018-04-01,Muriate of Potash (50% K),368.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11020,2018-04-01,Compound 0-10-20,359.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11021,2018-04-01,Compound 0-7-30,363.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11022,2018-04-01,Compound 7-6-17,453.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11023,2018-04-01,Compound 10-10-20,388.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11024,2018-04-01,Compound 14-7-14,369.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11025,2018-04-01,Compound 18-6-12,359.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11026,2018-04-01,Compound 24-2.5-10,372.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11027,2018-04-01,Compound 27-2.5-5,363.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11029,2018-04-01,Compound 8-5-18,382.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11030,2018-04-01,Compound 20-4-10,349.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11031,2018-04-01,Sulphate of Ammonia (21%),285.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11033,2018-04-01,Compound 10-5-25,371.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11034,2018-04-01,Compound 13-6-20,465.6797223599405,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11035,2018-04-01,Compound 15-3-20,353.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11037,2018-04-01,Compound 24-2.2-4.5,328.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11038,2018-04-01,Compound 19-0-15,333.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11039,2018-04-01,Compound 25-4-0,338.0,2018-04,4,2018,71.69,187.88,0.321,2.26,175.55,0.20649861
11040,2018-05-01,Calcium Ammonium Nitrate (27.5% N),261.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11041,2018-05-01,Urea (46% N),347.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11043,2018-05-01,Muriate of Potash (50% K),360.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11044,2018-05-01,Compound 0-10-20,357.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11045,2018-05-01,Compound 0-7-30,361.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11046,2018-05-01,Compound 7-6-17,451.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11047,2018-05-01,Compound 10-10-20,387.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11048,2018-05-01,Compound 14-7-14,364.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11049,2018-05-01,Compound 18-6-12,353.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11050,2018-05-01,Compound 24-2.5-10,371.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11051,2018-05-01,Compound 27-2.5-5,363.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11053,2018-05-01,Compound 8-5-18,380.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11054,2018-05-01,Compound 20-4-10,345.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11055,2018-05-01,Sulphate of Ammonia (21%),281.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11057,2018-05-01,Compound 10-5-25,369.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11058,2018-05-01,Compound 13-6-20,465.6797223599405,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11059,2018-05-01,Compound 15-3-20,350.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11061,2018-05-01,Compound 24-2.2-4.5,325.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11062,2018-05-01,Compound 19-0-15,330.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11063,2018-05-01,Compound 25-4-0,334.0,2018-05,5,2018,74.46,187.73,0.321,2.37,182.33,0.28636336
11064,2018-06-01,Calcium Ammonium Nitrate (27.5% N),258.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11065,2018-06-01,Urea (46% N),347.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11067,2018-06-01,Muriate of Potash (50% K),360.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11068,2018-06-01,Compound 0-10-20,357.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11069,2018-06-01,Compound 0-7-30,361.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11070,2018-06-01,Compound 7-6-17,450.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11071,2018-06-01,Compound 10-10-20,387.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11072,2018-06-01,Compound 14-7-14,363.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11073,2018-06-01,Compound 18-6-12,357.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11074,2018-06-01,Compound 24-2.5-10,369.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11075,2018-06-01,Compound 27-2.5-5,361.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11077,2018-06-01,Compound 8-5-18,380.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11078,2018-06-01,Compound 20-4-10,349.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11079,2018-06-01,Sulphate of Ammonia (21%),281.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11081,2018-06-01,Compound 10-5-25,373.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11082,2018-06-01,Compound 13-6-20,465.6797223599405,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11083,2018-06-01,Compound 15-3-20,353.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11085,2018-06-01,Compound 24-2.2-4.5,321.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11086,2018-06-01,Compound 19-0-15,329.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11087,2018-06-01,Compound 25-4-0,331.0,2018-06,6,2018,74.33,191.82,0.326,2.53,184.54,0.341817755
11088,2018-07-01,Calcium Ammonium Nitrate (27.5% N),260.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11089,2018-07-01,Urea (46% N),349.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11091,2018-07-01,Muriate of Potash (50% K),362.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11092,2018-07-01,Compound 0-10-20,358.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11093,2018-07-01,Compound 0-7-30,362.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11094,2018-07-01,Compound 7-6-17,450.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11095,2018-07-01,Compound 10-10-20,393.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11096,2018-07-01,Compound 14-7-14,364.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11097,2018-07-01,Compound 18-6-12,357.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11098,2018-07-01,Compound 24-2.5-10,370.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11099,2018-07-01,Compound 27-2.5-5,361.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11101,2018-07-01,Compound 8-5-18,380.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11102,2018-07-01,Compound 20-4-10,349.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11103,2018-07-01,Sulphate of Ammonia (21%),281.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11105,2018-07-01,Compound 10-5-25,378.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11106,2018-07-01,Compound 13-6-20,465.6797223599405,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11107,2018-07-01,Compound 15-3-20,356.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11109,2018-07-01,Compound 24-2.2-4.5,317.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11110,2018-07-01,Compound 19-0-15,329.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11111,2018-07-01,Compound 25-4-0,331.0,2018-07,7,2018,74.34,216.04,0.328,2.42,184.38,0.367044975
11112,2018-08-01,Calcium Ammonium Nitrate (27.5% N),266.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11113,2018-08-01,Urea (46% N),351.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11115,2018-08-01,Muriate of Potash (50% K),366.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11116,2018-08-01,Compound 0-10-20,363.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11117,2018-08-01,Compound 0-7-30,367.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11118,2018-08-01,Compound 7-6-17,454.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11119,2018-08-01,Compound 10-10-20,400.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11120,2018-08-01,Compound 14-7-14,369.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11121,2018-08-01,Compound 18-6-12,364.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11122,2018-08-01,Compound 24-2.5-10,377.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11123,2018-08-01,Compound 27-2.5-5,369.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11125,2018-08-01,Compound 8-5-18,387.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11126,2018-08-01,Compound 20-4-10,357.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11127,2018-08-01,Sulphate of Ammonia (21%),289.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11129,2018-08-01,Compound 10-5-25,384.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11130,2018-08-01,Compound 13-6-20,465.6797223599405,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11131,2018-08-01,Compound 15-3-20,362.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11133,2018-08-01,Compound 24-2.2-4.5,327.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11134,2018-08-01,Compound 19-0-15,339.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11135,2018-08-01,Compound 25-4-0,343.0,2018-08,8,2018,75.77,225.15,0.353,2.56,186.62,0.475873116
11136,2018-09-01,Calcium Ammonium Nitrate (27.5% N),271.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11137,2018-09-01,Urea (46% N),356.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11139,2018-09-01,Muriate of Potash (50% K),368.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11140,2018-09-01,Compound 0-10-20,365.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11141,2018-09-01,Compound 0-7-30,369.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11142,2018-09-01,Compound 7-6-17,456.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11143,2018-09-01,Compound 10-10-20,400.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11144,2018-09-01,Compound 14-7-14,374.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11145,2018-09-01,Compound 18-6-12,370.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11146,2018-09-01,Compound 24-2.5-10,380.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11147,2018-09-01,Compound 27-2.5-5,370.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11149,2018-09-01,Compound 8-5-18,390.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11150,2018-09-01,Compound 20-4-10,361.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11151,2018-09-01,Sulphate of Ammonia (21%),291.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11153,2018-09-01,Compound 10-5-25,387.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11154,2018-09-01,Compound 13-6-20,465.6797223599405,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11155,2018-09-01,Compound 15-3-20,365.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11157,2018-09-01,Compound 24-2.2-4.5,329.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11158,2018-09-01,Compound 19-0-15,341.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11159,2018-09-01,Compound 25-4-0,345.0,2018-09,9,2018,75.04,229.4,0.382,2.56,184.81,0.473411727
11160,2018-10-01,Calcium Ammonium Nitrate (27.5% N),273.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11161,2018-10-01,Urea (46% N),358.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11163,2018-10-01,Muriate of Potash (50% K),369.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11164,2018-10-01,Compound 0-10-20,367.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11165,2018-10-01,Compound 0-7-30,371.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11166,2018-10-01,Compound 7-6-17,456.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11167,2018-10-01,Compound 10-10-20,401.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11168,2018-10-01,Compound 14-7-14,375.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11169,2018-10-01,Compound 18-6-12,371.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11170,2018-10-01,Compound 24-2.5-10,382.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11171,2018-10-01,Compound 27-2.5-5,373.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11173,2018-10-01,Compound 8-5-18,390.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11174,2018-10-01,Compound 20-4-10,363.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11175,2018-10-01,Sulphate of Ammonia (21%),294.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11177,2018-10-01,Compound 10-5-25,387.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11178,2018-10-01,Compound 13-6-20,465.6797223599405,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11179,2018-10-01,Compound 15-3-20,365.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11181,2018-10-01,Compound 24-2.2-4.5,331.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11182,2018-10-01,Compound 19-0-15,343.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11183,2018-10-01,Compound 25-4-0,345.0,2018-10,10,2018,79.46,235.12,0.401,2.86,187.66,0.370222417
11184,2018-11-01,Calcium Ammonium Nitrate (27.5% N),277.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007
11185,2018-11-01,Urea (46% N),365.0,2018-11,11,2018,81.39,268.88,0.404,3.63,189.61,0.243337007
